timestamp,raspberry_id,codigobarras,filial_id,mac_address
2025-01-06 16:13:31,1,1010000056159,1,D8:3A:DD:A0:52:A6
2025-01-06 16:17:38,1,1047000083878,1,D8:3A:DD:A0:52:A6
2025-01-06 16:17:38,1,1047000083878,1,D8:3A:DD:A0:52:A6
2025-01-06 16:17:38,1,1047000083878,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:22,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:21,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:21,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:25,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:24,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:20,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:21,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:23,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:25,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:22,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:20,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:24,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:23,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:25,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:25,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:25,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:20,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:26,1,1047000083823,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:46,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:47,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:47,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:47,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:47,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:47,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:48,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:48,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:48,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:48,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:48,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:49,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:49,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:49,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:49,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:49,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:50,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:50,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:50,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:50,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:50,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:51,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:51,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:51,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:51,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:51,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:52,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:52,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:52,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:52,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:52,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:53,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:53,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:53,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:53,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:53,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:54,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:54,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:54,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:54,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:54,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:55,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:55,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:20:55,1,1042000011746,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:42,1,1042000011814,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:43,1,1042000011814,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:45,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:45,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:45,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:45,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:46,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:46,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:46,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:46,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:46,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:47,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:47,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:47,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:48,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:48,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:47,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:48,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:48,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:48,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:49,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:49,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:49,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:49,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:50,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:50,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:51,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:51,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:51,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:51,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:51,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:52,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:21:52,1,1010000056081,1,D8:3A:DD:A0:52:A6
2025-01-06 16:22:01,1,1042000012057,1,D8:3A:DD:A0:52:A6
2025-01-06 16:22:01,1,1042000012057,1,D8:3A:DD:A0:52:A6
2025-01-06 16:22:01,1,1042000012057,1,D8:3A:DD:A0:52:A6
2025-01-06 16:22:02,1,1042000012057,1,D8:3A:DD:A0:52:A6
2025-01-06 16:22:02,1,1042000012057,1,D8:3A:DD:A0:52:A6
2025-01-06 16:22:02,1,1042000012057,1,D8:3A:DD:A0:52:A6
2025-01-06 16:22:02,1,1042000012057,1,D8:3A:DD:A0:52:A6
2025-01-06 16:22:03,1,1042000012057,1,D8:3A:DD:A0:52:A6
2025-01-06 16:22:03,1,1042000012057,1,D8:3A:DD:A0:52:A6
2025-01-06 16:22:03,1,1042000012057,1,D8:3A:DD:A0:52:A6
2025-01-06 16:22:04,1,1042000012057,1,D8:3A:DD:A0:52:A6
2025-01-06 16:22:04,1,1042000012057,1,D8:3A:DD:A0:52:A6
2025-01-06 16:22:04,1,1042000012057,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:36,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:36,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:36,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:36,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:36,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:37,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:37,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:37,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:37,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:38,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:38,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:38,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:38,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:38,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:38,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:39,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:39,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:39,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:39,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:39,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:26:40,1,1047000083816,1,D8:3A:DD:A0:52:A6
2025-01-06 16:29:26,1,1010000056029,1,D8:3A:DD:A0:52:A6
2025-01-06 16:29:26,1,1010000056029,1,D8:3A:DD:A0:52:A6
2025-01-06 16:29:27,1,1035000079366,1,D8:3A:DD:A0:52:A6
2025-01-06 16:29:27,1,1035000079366,1,D8:3A:DD:A0:52:A6
2025-01-06 16:29:28,1,1035000079366,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:40,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:41,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:41,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:41,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:41,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:42,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:42,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:42,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:42,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:42,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:42,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:43,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:43,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:43,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:43,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:44,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:44,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:44,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:44,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:44,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:45,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:30:45,1,1047000083748,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:20,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:20,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:21,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:21,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:21,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:21,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:21,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:22,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:22,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:22,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:22,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:22,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:23,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:23,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:23,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:24,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:23,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:23,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:24,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:24,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:24,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:25,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:24,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:25,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:25,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:25,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:25,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:26,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:26,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:26,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:26,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:26,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:27,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:27,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:27,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:27,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:27,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:28,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:28,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:28,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:28,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:29,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:28,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:29,1,1047000083687,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:29,1,1042000011432,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:29,1,1042000011432,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:29,1,1042000011432,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:38,1,1042000011524,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:38,1,1042000011524,1,D8:3A:DD:A0:52:A6
2025-01-06 16:38:39,1,1042000011524,1,D8:3A:DD:A0:52:A6
